,USAF,WBAN,StationName,State,Latitude,Longitude,MeanTemp,MinTemp,MaxTemp,DewPoint,Percipitation,WindSpeed,MaxSustainedWind,Gust,Rain,SnowDepth,SnowIce,Year,Month,Day
119827,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,33.2,30.2,39.0,26.1,0.0,2.8,7.0,,0,,1,2018,2,22
119828,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,35.0,30.9,42.1,30.9,0.37,6.9,20.0,28.9,1,,0,2018,2,23
119829,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,41.4,32.0,46.9,33.5,0.0,4.9,11.1,,0,,0,2018,2,24
119830,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,42.7,34.0,54.0,36.6,0.23,5.2,15.0,29.9,1,,0,2018,2,25
119831,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,40.8,33.1,54.0,23.7,0.0,9.4,18.1,22.0,0,,0,2018,2,26
119832,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,40.7,30.0,55.9,19.8,0.0,8.4,15.0,21.0,0,,0,2018,2,27
119833,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,45.2,30.0,60.1,25.3,0.0,7.8,13.0,20.0,1,,0,2018,2,28
119834,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,17.0,8.1,27.0,4.2,0.0,8.4,13.0,19.0,0,,0,2018,2,3
119835,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,30.7,26.1,33.1,18.9,0.0,12.0,18.1,28.0,0,,1,2018,2,4
119836,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,21.9,12.2,33.1,11.3,0.01,7.9,15.0,25.1,0,,1,2018,2,5
119837,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,21.4,12.0,32.0,10.7,0.01,4.5,11.1,,0,,1,2018,2,6
119838,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,22.2,14.0,27.0,14.7,0.34,2.3,7.0,14.0,0,,1,2018,2,7
119839,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,20.0,14.0,27.0,9.6,0.0,7.7,13.0,26.0,0,,1,2018,2,8
119840,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,17.8,10.9,26.1,10.1,0.0,5.2,11.1,,0,,1,2018,2,9
119841,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,40.4,34.0,60.1,33.6,0.01,5.2,12.0,,0,,1,2018,3,1
119842,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,29.2,23.0,36.0,18.6,0.01,9.6,15.9,20.0,0,,1,2018,3,10
119843,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,29.2,24.1,33.1,18.0,0.0,6.7,9.9,14.0,0,,1,2018,3,11
119844,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,25.9,17.1,33.1,17.3,0.0,2.3,7.0,,0,,0,2018,3,12
119845,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,28.8,19.9,33.1,19.3,0.0,6.7,12.0,20.0,0,,1,2018,3,13
119846,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,29.1,26.1,33.1,21.9,0.01,11.2,19.0,31.1,0,,1,2018,3,14
119847,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,30.6,24.1,37.9,16.3,0.06,9.7,19.0,29.9,0,,1,2018,3,15
119848,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,26.2,21.9,37.9,16.2,0.03,10.3,17.1,26.0,0,,1,2018,3,16
119849,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,28.9,19.0,37.9,12.3,0.03,9.6,15.0,20.0,0,,0,2018,3,17
119850,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,24.4,10.0,37.9,8.6,0.0,3.2,8.0,,0,,0,2018,3,18
119851,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,25.7,10.0,37.0,9.0,0.0,3.1,7.0,,0,,0,2018,3,19
119852,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,31.3,28.4,34.0,26.8,1.09,8.9,14.0,25.1,0,,1,2018,3,2
119853,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,22.0,9.0,36.0,8.5,0.0,2.2,8.0,15.0,0,,0,2018,3,20
119854,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,28.0,24.1,34.0,14.5,0.0,5.5,13.0,20.0,0,,0,2018,3,21
119855,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,31.8,24.1,39.0,17.8,0.0,8.8,13.0,19.0,0,,0,2018,3,22
119856,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,32.5,27.0,39.0,17.5,0.0,8.3,12.0,20.0,0,,0,2018,3,23
119857,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,31.0,26.1,37.9,16.9,0.0,7.5,11.1,19.0,0,,0,2018,3,24
119858,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,28.8,19.0,42.1,14.2,0.0,4.0,6.0,,0,,0,2018,3,25
119859,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,34.5,19.0,48.9,19.7,0.0,4.4,12.0,17.1,0,,0,2018,3,26
119860,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,37.6,21.9,48.9,21.8,0.0,12.8,19.0,27.0,1,,0,2018,3,27
119861,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,40.1,36.0,46.0,35.8,0.03,6.6,12.0,21.0,1,,0,2018,3,28
119862,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,45.6,39.9,53.6,42.0,0.01,3.0,8.0,,1,,0,2018,3,29
119863,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,29.7,28.0,34.0,22.8,0.0,10.7,15.9,24.1,0,,1,2018,3,3
119864,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,42.2,37.0,53.1,35.4,0.4,8.4,12.0,20.0,1,,0,2018,3,30
119865,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,38.7,25.0,53.1,20.1,0.08,7.7,19.0,35.0,0,,0,2018,3,31
119866,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,29.7,25.0,34.0,17.5,0.0,9.5,15.9,22.9,0,,0,2018,3,4
119867,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,25.8,21.9,33.1,15.0,0.0,6.3,9.9,,0,,0,2018,3,5
119868,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,30.5,21.9,41.0,20.1,0.0,4.6,12.0,17.1,0,,0,2018,3,6
119869,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,34.0,24.1,41.0,27.9,0.06,5.9,9.9,18.1,0,,1,2018,3,7
119870,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,30.6,26.1,36.0,19.7,0.04,6.3,11.1,15.9,0,,1,2018,3,8
119871,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,28.9,23.0,36.0,21.7,0.0,9.6,20.0,26.0,0,,1,2018,3,9
119872,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,39.7,25.0,53.1,23.3,0.01,10.5,18.1,34.0,1,,1,2018,4,1
119873,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,33.3,23.0,41.0,20.9,0.0,3.2,8.9,,0,,1,2018,4,10
119874,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,36.4,26.1,48.0,22.7,0.0,6.1,11.1,18.1,0,,0,2018,4,11
119875,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,41.5,27.0,55.9,34.0,0.0,6.2,12.0,20.0,1,,0,2018,4,12
119876,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,48.2,28.9,60.1,39.9,0.07,4.1,8.9,,1,,0,2018,4,13
119877,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,38.0,30.9,57.9,32.6,0.0,5.7,9.9,18.1,0,,0,2018,4,14
119878,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,34.3,28.9,42.1,30.0,0.02,6.3,15.0,22.0,1,,1,2018,4,15
119879,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,40.8,30.0,45.0,35.1,0.2,5.7,15.9,21.0,1,,0,2018,4,16
119880,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,34.4,32.0,45.0,26.2,0.62,9.7,15.9,24.1,0,,1,2018,4,17
119881,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,35.9,30.9,42.1,25.0,0.03,11.2,17.1,22.0,0,,1,2018,4,18
119882,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,34.2,32.0,42.1,26.6,0.0,7.3,17.1,25.1,1,,1,2018,4,19
119883,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,34.9,21.9,51.1,18.1,0.0,1.5,6.0,,0,,0,2018,4,2
119884,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,34.2,28.0,45.0,21.7,0.0,9.4,14.0,21.0,0,,1,2018,4,20
119885,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,43.1,28.0,55.9,20.6,0.0,7.3,13.0,18.1,0,,0,2018,4,21
119886,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,46.2,32.0,61.0,20.4,0.0,4.8,8.9,17.1,0,,0,2018,4,22
119887,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,48.6,30.9,71.1,23.7,0.0,5.1,9.9,21.0,0,,0,2018,4,23
119888,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,59.0,48.0,66.9,33.2,0.0,8.4,15.0,21.0,0,,0,2018,4,24
119889,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,52.7,46.9,66.9,46.7,0.14,3.0,11.1,,1,,0,2018,4,25
119890,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,49.3,39.9,60.1,39.2,0.1,10.1,15.0,22.0,0,,0,2018,4,26
119891,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,49.0,37.9,64.0,37.2,0.0,6.0,12.0,,0,,0,2018,4,27
119892,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,49.3,37.9,64.0,43.1,0.2,5.8,15.9,21.0,1,,0,2018,4,28
119893,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,39.9,33.1,57.9,30.1,0.26,8.6,14.0,22.9,1,,1,2018,4,29
119894,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,36.8,21.9,46.0,30.6,0.0,3.2,8.0,,1,,0,2018,4,3
119895,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,49.0,33.1,62.1,18.5,0.0,10.8,15.9,22.9,0,,0,2018,4,30
119896,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,44.8,28.0,53.1,35.4,0.08,16.7,33.0,46.0,1,,1,2018,4,4
119897,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,28.9,26.1,33.1,14.5,0.09,12.3,26.0,38.1,0,,1,2018,4,5
119898,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,31.7,19.9,45.0,23.5,0.0,8.0,19.0,28.9,1,,1,2018,4,6
119899,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,30.6,19.9,45.0,16.1,0.09,9.0,15.9,25.1,0,,1,2018,4,7
119900,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,28.0,21.9,35.1,15.9,0.0,7.0,19.0,28.0,0,,1,2018,4,8
119901,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,30.6,21.9,39.0,15.1,0.0,3.8,6.0,,0,,0,2018,4,9
119902,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,60.1,39.0,80.1,28.0,0.0,7.0,11.1,15.9,0,,0,2018,5,1
119903,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,67.0,63.0,75.0,49.7,0.0,11.3,20.0,38.1,1,,0,2018,5,10
119904,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,50.9,42.1,75.0,35.2,0.04,5.8,11.1,18.1,0,,0,2018,5,11
119905,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,48.5,42.1,55.9,39.6,0.0,1.3,4.1,,1,,0,2018,5,12
119906,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,50.3,39.0,59.0,45.8,0.02,3.7,9.9,,0,,0,2018,5,13
119907,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,62.7,39.0,77.0,51.7,0.0,4.9,11.1,,0,,0,2018,5,14
119908,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,63.4,53.1,77.0,56.5,0.03,4.4,15.0,22.9,1,,0,2018,5,15
119909,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,59.1,50.0,75.0,53.6,0.35,4.5,11.1,,0,,0,2018,5,16
119910,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,66.3,50.0,79.0,55.9,0.0,4.4,7.0,14.0,0,,0,2018,5,17
119911,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,60.0,50.0,79.0,40.8,0.0,3.7,6.0,,0,,0,2018,5,18
119912,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,57.4,50.0,71.1,49.3,0.23,7.5,14.0,20.0,1,,0,2018,5,19
119913,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,70.4,57.9,84.9,40.0,0.0,9.9,18.1,25.1,0,,0,2018,5,2
119914,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,61.3,50.0,66.0,55.7,0.08,7.4,13.0,22.0,1,,0,2018,5,20
119915,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,60.8,50.0,73.0,45.0,0.0,2.7,5.1,,0,,0,2018,5,21
119916,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,62.6,50.0,77.0,54.6,0.02,4.7,9.9,,1,,0,2018,5,22
119917,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,66.5,55.9,79.0,54.0,0.1,4.6,14.0,19.0,1,,0,2018,5,23
119918,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,68.2,50.0,82.0,46.0,0.01,5.3,9.9,19.0,0,,0,2018,5,24
119919,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,68.2,55.9,86.0,47.1,0.0,6.9,9.9,,0,,0,2018,5,25
119920,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,72.3,60.1,87.1,53.5,0.0,5.8,9.9,,0,,0,2018,5,26
119921,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,67.9,60.1,84.9,62.1,0.02,4.6,14.0,,1,,0,2018,5,27
119922,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,75.0,64.0,88.0,62.8,0.03,6.2,9.9,18.1,0,,0,2018,5,28
119923,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,73.7,62.1,89.1,60.8,0.0,3.2,8.0,,0,,0,2018,5,29
119924,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,71.9,54.0,86.0,55.3,0.0,8.2,14.0,26.0,1,,0,2018,5,3
119925,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,73.6,59.0,88.0,58.9,0.0,6.0,14.0,25.1,0,,0,2018,5,30
119926,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,75.1,59.0,88.0,63.9,0.0,9.7,14.0,22.9,0,,0,2018,5,31
119927,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,68.1,60.8,82.0,59.6,0.04,6.9,24.1,35.9,1,,0,2018,5,4
119928,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,61.5,46.9,75.9,42.0,0.0,7.9,12.0,17.1,0,,0,2018,5,5
119929,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,61.8,46.0,75.9,47.4,0.0,3.9,8.9,,0,,0,2018,5,6
119930,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,55.3,48.0,69.1,38.1,0.03,5.6,8.0,14.0,1,,0,2018,5,7
119931,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,57.0,39.0,75.9,37.7,0.01,3.8,8.9,,0,,0,2018,5,8
119932,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,66.0,51.1,81.0,47.3,0.0,6.1,12.0,17.1,0,,0,2018,5,9
119933,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,73.2,66.9,84.0,66.5,0.0,6.9,12.0,24.1,1,,0,2018,6,1
119934,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,63.2,52.0,75.0,52.8,0.0,2.4,8.0,,0,,0,2018,6,10
119935,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,63.7,50.0,75.9,49.5,0.0,1.3,5.1,,0,,0,2018,6,11
119936,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,67.1,50.0,81.0,49.3,0.0,8.8,13.0,20.0,0,,0,2018,6,12
119937,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,72.2,55.9,84.9,59.5,0.01,10.6,18.1,27.0,1,,0,2018,6,13
119938,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,69.4,61.0,84.9,46.2,0.01,12.0,15.9,35.9,0,,0,2018,6,14
119939,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,65.1,48.9,77.0,45.8,0.0,4.6,9.9,15.9,0,,0,2018,6,15
119940,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,67.0,48.9,82.0,49.1,0.0,4.2,8.0,,0,,0,2018,6,16
119941,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,73.8,53.1,90.0,58.0,0.0,3.8,7.0,,0,,0,2018,6,17
119942,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,80.8,60.1,93.0,66.9,0.0,9.2,15.9,26.0,1,,0,2018,6,18
119943,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,69.9,63.0,77.0,57.3,0.04,6.3,14.0,20.0,1,,0,2018,6,19
119944,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,62.6,55.0,84.0,57.2,1.75,5.5,8.9,17.1,1,,0,2018,6,2
119945,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,65.5,54.0,73.9,53.0,0.03,2.7,5.1,,0,,0,2018,6,20
119946,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,64.4,54.0,73.9,52.0,0.0,3.8,8.0,,0,,0,2018,6,21
119947,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,62.0,46.9,75.9,50.2,0.0,3.3,9.9,,1,,0,2018,6,22
119948,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,67.0,62.1,75.0,59.8,0.18,5.7,9.9,15.0,1,,0,2018,6,23
119949,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,66.6,61.0,75.0,63.0,0.01,3.4,9.9,17.1,1,,0,2018,6,24
119950,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,63.9,57.0,71.1,51.5,1.09,6.0,11.1,19.0,1,,0,2018,6,25
119951,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,62.3,48.9,79.0,48.3,0.0,3.9,8.9,,0,,0,2018,6,26
119952,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,66.9,64.9,69.1,58.5,0.01,7.2,14.0,22.9,1,,0,2018,6,27
119953,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,70.8,64.9,80.1,65.3,0.57,5.1,8.9,14.0,1,,0,2018,6,28
119954,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,75.7,64.9,84.9,60.3,0.02,6.3,12.0,18.1,0,,0,2018,6,29
119955,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,61.2,55.0,72.0,56.0,0.0,5.3,17.1,22.9,1,,0,2018,6,3
119956,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,77.8,64.9,91.0,65.5,0.0,6.6,9.9,,0,,0,2018,6,30
119957,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,61.8,55.0,72.0,51.6,0.32,10.7,17.1,24.1,1,,0,2018,6,4
119958,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,57.0,53.6,61.0,47.9,0.08,6.2,11.1,,1,,0,2018,6,5
119959,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,54.8,51.1,62.1,47.1,0.02,3.6,7.0,,1,,0,2018,6,6
119960,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,60.1,50.0,73.9,50.1,0.0,3.3,8.0,,0,,0,2018,6,7
119961,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,66.7,50.0,77.0,55.3,0.0,3.0,8.0,,0,,0,2018,6,8
119962,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,62.7,52.0,77.0,50.8,0.0,1.9,6.0,,0,,0,2018,6,9
119963,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,81.2,64.9,93.9,68.7,0.0,4.9,8.9,,0,,0,2018,7,1
119964,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,76.8,63.0,89.1,59.3,0.0,7.1,11.1,15.9,0,,0,2018,7,10
119965,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,71.5,63.0,88.0,50.4,0.0,4.5,11.1,19.0,0,,0,2018,7,11
119966,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,68.0,55.0,81.0,51.2,0.0,2.9,7.0,,0,,0,2018,7,12
119967,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,73.8,55.9,87.1,55.6,0.0,4.6,8.9,,0,,0,2018,7,13
119968,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,79.3,61.0,91.0,61.6,0.0,6.8,11.1,15.9,1,,0,2018,7,14
119969,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,77.4,70.0,91.0,66.8,0.01,3.3,8.9,,0,,0,2018,7,15
119970,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,79.4,69.1,91.9,67.3,0.0,4.3,8.9,,0,,0,2018,7,16
119971,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,74.8,69.1,93.9,64.3,0.4,7.7,13.0,17.1,1,,0,2018,7,17
119972,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,68.9,63.0,82.9,53.4,0.43,4.8,8.0,,0,,0,2018,7,18
119973,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,65.5,51.1,80.1,49.6,0.0,3.3,6.0,,0,,0,2018,7,19
119974,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,81.2,69.1,93.9,68.7,0.0,6.7,11.1,,1,,0,2018,7,2
119975,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,72.1,53.1,84.9,56.6,0.0,6.8,12.0,18.1,0,,0,2018,7,20
119976,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,70.3,60.1,84.9,56.2,0.0,8.3,12.0,18.1,1,,0,2018,7,21
119977,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,69.1,60.8,80.1,62.1,0.77,7.4,17.1,27.0,1,,0,2018,7,22
119978,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,73.7,69.1,81.0,68.0,0.01,4.1,9.9,,1,,0,2018,7,23
119979,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,73.9,69.1,81.0,70.2,0.66,5.2,13.0,18.1,1,,0,2018,7,24
119980,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,72.6,69.8,77.0,69.5,0.65,2.6,8.9,19.0,1,,0,2018,7,25
119981,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,74.1,66.0,84.0,66.0,0.49,3.9,6.0,,1,,0,2018,7,26
119982,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,73.5,66.0,84.0,62.7,0.0,6.1,11.1,15.9,1,,0,2018,7,27
119983,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,70.0,63.0,81.0,59.1,0.0,5.2,9.9,20.0,0,,0,2018,7,28
119984,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,68.4,60.1,78.1,56.8,0.0,3.0,6.0,,0,,0,2018,7,29
119985,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,77.7,71.1,87.1,64.7,0.01,4.3,9.9,,0,,0,2018,7,3
119986,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,67.8,60.1,77.0,61.0,0.0,3.4,14.0,22.9,1,,0,2018,7,30
119987,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,69.9,61.0,79.0,63.1,0.11,4.9,8.9,,0,,0,2018,7,31
119988,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,76.5,63.0,91.0,66.4,0.0,3.9,8.9,,0,,0,2018,7,4
119989,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,80.0,63.0,91.0,70.6,0.0,7.6,14.0,18.1,1,,0,2018,7,5
119990,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,73.7,68.0,89.1,61.4,0.25,8.6,14.0,24.1,1,,0,2018,7,6
119991,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,64.8,48.9,77.0,48.5,0.0,2.0,6.0,,0,,0,2018,7,7
119992,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,68.4,48.9,82.9,52.7,0.0,4.0,8.0,,0,,0,2018,7,8
119993,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,74.5,55.9,89.1,56.1,0.0,6.4,9.9,,0,,0,2018,7,9
119994,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,74.9,64.9,82.9,67.4,0.0,5.6,9.9,17.1,1,,0,2018,8,1
119995,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,71.5,64.9,82.0,62.1,0.0,4.6,8.0,,0,,0,2018,8,10
119996,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,68.1,61.0,79.0,60.1,0.01,1.6,7.0,,1,,0,2018,8,11
119997,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,69.0,60.1,80.1,61.8,0.07,1.9,6.0,,0,,0,2018,8,12
119998,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,69.4,60.1,80.1,66.7,0.01,1.0,6.0,,1,,0,2018,8,13
119999,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,69.7,64.9,73.9,66.5,0.86,4.2,9.9,15.9,1,,0,2018,8,14
120000,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,75.6,66.9,84.9,65.7,0.51,6.8,11.1,14.0,0,,0,2018,8,15
120001,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,75.7,66.9,86.0,65.7,0.0,4.0,9.9,,1,,0,2018,8,16
120002,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,74.3,66.9,86.0,68.6,0.3,6.6,14.0,22.9,1,,0,2018,8,17
120003,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,69.8,64.4,75.0,64.9,0.5,4.8,8.9,17.1,1,,0,2018,8,18
120004,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,67.9,62.1,75.9,61.3,0.14,0.9,4.1,,0,,0,2018,8,19
120005,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,73.7,68.0,82.9,65.9,0.0,5.3,7.0,,0,,0,2018,8,2
120006,725194,54778,PENN YAN AIRPORT,NY,42.643,-77.056,68.7,60.1,77.0,61.0,0.0,3.4,9.9,,0,,0,2018,8,20
